time,temperature_2m_c,shortwave_radiation_w_m2,source,pv_kwh_el,heating_kwh_th,heating_kwh_el,balance_kwh_el,deficit_kwh_el,surplus_kwh_el,direct_overlap_kwh_el
2001-12-04 19:00:00,6.20000000,0.00000000,energyplus_epw,0.00000000,1.41600000,0.47200000,-0.47200000,0.47200000,0.00000000,0.00000000
2001-12-04 20:00:00,5.70000000,0.00000000,energyplus_epw,0.00000000,1.47600000,0.49200000,-0.49200000,0.49200000,0.00000000,0.00000000
2001-12-04 21:00:00,5.70000000,0.00000000,energyplus_epw,0.00000000,1.47600000,0.49200000,-0.49200000,0.49200000,0.00000000,0.00000000
2001-12-04 22:00:00,6.70000000,0.00000000,energyplus_epw,0.00000000,1.35600000,0.45200000,-0.45200000,0.45200000,0.00000000,0.00000000
2001-12-04 23:00:00,7.40000000,0.00000000,energyplus_epw,0.00000000,1.27200000,0.42400000,-0.42400000,0.42400000,0.00000000,0.00000000
2001-12-05 00:00:00,7.70000000,0.00000000,energyplus_epw,0.00000000,1.23600000,0.41200000,-0.41200000,0.41200000,0.00000000,0.00000000
2001-12-05 01:00:00,7.50000000,0.00000000,energyplus_epw,0.00000000,1.26000000,0.42000000,-0.42000000,0.42000000,0.00000000,0.00000000
2001-12-05 02:00:00,7.20000000,0.00000000,energyplus_epw,0.00000000,1.29600000,0.43200000,-0.43200000,0.43200000,0.00000000,0.00000000
2001-12-05 03:00:00,6.70000000,0.00000000,energyplus_epw,0.00000000,1.35600000,0.45200000,-0.45200000,0.45200000,0.00000000,0.00000000
2001-12-05 04:00:00,6.00000000,0.00000000,energyplus_epw,0.00000000,1.44000000,0.48000000,-0.48000000,0.48000000,0.00000000,0.00000000
2001-12-05 05:00:00,5.50000000,0.00000000,energyplus_epw,0.00000000,1.50000000,0.50000000,-0.50000000,0.50000000,0.00000000,0.00000000
2001-12-05 06:00:00,5.20000000,0.00000000,energyplus_epw,0.00000000,1.53600000,0.51200000,-0.51200000,0.51200000,0.00000000,0.00000000
2001-12-05 07:00:00,4.70000000,37.00000000,energyplus_epw,0.19980000,1.59600000,0.53200000,-0.33220000,0.33220000,0.00000000,0.19980000
2001-12-05 08:00:00,4.50000000,124.00000000,energyplus_epw,0.66960000,1.62000000,0.54000000,0.12960000,0.00000000,0.12960000,0.54000000
2001-12-05 09:00:00,4.70000000,207.00000000,energyplus_epw,1.11780000,1.59600000,0.53200000,0.58580000,0.00000000,0.58580000,0.53200000
2001-12-05 10:00:00,5.70000000,269.00000000,energyplus_epw,1.45260000,1.47600000,0.49200000,0.96060000,0.00000000,0.96060000,0.49200000
2001-12-05 11:00:00,6.50000000,296.00000000,energyplus_epw,1.59840000,1.38000000,0.46000000,1.13840000,0.00000000,1.13840000,0.46000000
2001-12-05 12:00:00,7.50000000,284.00000000,energyplus_epw,1.53360000,1.26000000,0.42000000,1.11360000,0.00000000,1.11360000,0.42000000
2001-12-05 13:00:00,9.30000000,235.00000000,energyplus_epw,1.26900000,1.04400000,0.34800000,0.92100000,0.00000000,0.92100000,0.34800000
2001-12-05 14:00:00,10.10000000,161.00000000,energyplus_epw,0.86940000,0.94800000,0.31600000,0.55340000,0.00000000,0.55340000,0.31600000
2001-12-05 15:00:00,10.40000000,77.00000000,energyplus_epw,0.41580000,0.91200000,0.30400000,0.11180000,0.00000000,0.11180000,0.30400000
2001-12-05 16:00:00,8.50000000,0.00000000,energyplus_epw,0.00000000,1.14000000,0.38000000,-0.38000000,0.38000000,0.00000000,0.00000000
2001-12-05 17:00:00,7.00000000,0.00000000,energyplus_epw,0.00000000,1.32000000,0.44000000,-0.44000000,0.44000000,0.00000000,0.00000000
2001-12-05 18:00:00,6.20000000,0.00000000,energyplus_epw,0.00000000,1.41600000,0.47200000,-0.47200000,0.47200000,0.00000000,0.00000000
2001-12-05 19:00:00,6.40000000,0.00000000,energyplus_epw,0.00000000,1.39200000,0.46400000,-0.46400000,0.46400000,0.00000000,0.00000000
2001-12-05 20:00:00,6.50000000,0.00000000,energyplus_epw,0.00000000,1.38000000,0.46000000,-0.46000000,0.46000000,0.00000000,0.00000000
2001-12-05 21:00:00,6.40000000,0.00000000,energyplus_epw,0.00000000,1.39200000,0.46400000,-0.46400000,0.46400000,0.00000000,0.00000000
2001-12-05 22:00:00,5.50000000,0.00000000,energyplus_epw,0.00000000,1.50000000,0.50000000,-0.50000000,0.50000000,0.00000000,0.00000000
2001-12-05 23:00:00,5.00000000,0.00000000,energyplus_epw,0.00000000,1.56000000,0.52000000,-0.52000000,0.52000000,0.00000000,0.00000000
2001-12-06 00:00:00,4.50000000,0.00000000,energyplus_epw,0.00000000,1.62000000,0.54000000,-0.54000000,0.54000000,0.00000000,0.00000000
2001-12-06 01:00:00,4.20000000,0.00000000,energyplus_epw,0.00000000,1.65600000,0.55200000,-0.55200000,0.55200000,0.00000000,0.00000000
2001-12-06 02:00:00,3.90000000,0.00000000,energyplus_epw,0.00000000,1.69200000,0.56400000,-0.56400000,0.56400000,0.00000000,0.00000000
2001-12-06 03:00:00,4.00000000,0.00000000,energyplus_epw,0.00000000,1.68000000,0.56000000,-0.56000000,0.56000000,0.00000000,0.00000000
2001-12-06 04:00:00,4.20000000,0.00000000,energyplus_epw,0.00000000,1.65600000,0.55200000,-0.55200000,0.55200000,0.00000000,0.00000000
2001-12-06 05:00:00,4.70000000,0.00000000,energyplus_epw,0.00000000,1.59600000,0.53200000,-0.53200000,0.53200000,0.00000000,0.00000000
2001-12-06 06:00:00,5.20000000,0.00000000,energyplus_epw,0.00000000,1.53600000,0.51200000,-0.51200000,0.51200000,0.00000000,0.00000000
2001-12-06 07:00:00,5.70000000,36.00000000,energyplus_epw,0.19440000,1.47600000,0.49200000,-0.29760000,0.29760000,0.00000000,0.19440000
2001-12-06 08:00:00,6.40000000,122.00000000,energyplus_epw,0.65880000,1.39200000,0.46400000,0.19480000,0.00000000,0.19480000,0.46400000
2001-12-06 09:00:00,7.20000000,205.00000000,energyplus_epw,1.10700000,1.29600000,0.43200000,0.67500000,0.00000000,0.67500000,0.43200000
2001-12-06 10:00:00,8.40000000,267.00000000,energyplus_epw,1.44180000,1.15200000,0.38400000,1.05780000,0.00000000,1.05780000,0.38400000
2001-12-06 11:00:00,9.30000000,295.00000000,energyplus_epw,1.59300000,1.04400000,0.34800000,1.24500000,0.00000000,1.24500000,0.34800000
2001-12-06 12:00:00,10.00000000,283.00000000,energyplus_epw,1.52820000,0.96000000,0.32000000,1.20820000,0.00000000,1.20820000,0.32000000
2001-12-06 13:00:00,10.60000000,235.00000000,energyplus_epw,1.26900000,0.88800000,0.29600000,0.97300000,0.00000000,0.97300000,0.29600000
2001-12-06 14:00:00,10.80000000,160.00000000,energyplus_epw,0.86400000,0.86400000,0.28800000,0.57600000,0.00000000,0.57600000,0.28800000
2001-12-06 15:00:00,10.40000000,76.00000000,energyplus_epw,0.41040000,0.91200000,0.30400000,0.10640000,0.00000000,0.10640000,0.30400000
2001-12-06 16:00:00,8.30000000,0.00000000,energyplus_epw,0.00000000,1.16400000,0.38800000,-0.38800000,0.38800000,0.00000000,0.00000000
2001-12-06 17:00:00,6.50000000,0.00000000,energyplus_epw,0.00000000,1.38000000,0.46000000,-0.46000000,0.46000000,0.00000000,0.00000000
2001-12-06 18:00:00,5.40000000,0.00000000,energyplus_epw,0.00000000,1.51200000,0.50400000,-0.50400000,0.50400000,0.00000000,0.00000000
2001-12-06 19:00:00,4.70000000,0.00000000,energyplus_epw,0.00000000,1.59600000,0.53200000,-0.53200000,0.53200000,0.00000000,0.00000000
2001-12-06 20:00:00,4.40000000,0.00000000,energyplus_epw,0.00000000,1.63200000,0.54400000,-0.54400000,0.54400000,0.00000000,0.00000000
2001-12-06 21:00:00,4.00000000,0.00000000,energyplus_epw,0.00000000,1.68000000,0.56000000,-0.56000000,0.56000000,0.00000000,0.00000000
2001-12-06 22:00:00,3.60000000,0.00000000,energyplus_epw,0.00000000,1.72800000,0.57600000,-0.57600000,0.57600000,0.00000000,0.00000000
2001-12-06 23:00:00,3.30000000,0.00000000,energyplus_epw,0.00000000,1.76400000,0.58800000,-0.58800000,0.58800000,0.00000000,0.00000000
2001-12-07 00:00:00,3.20000000,0.00000000,energyplus_epw,0.00000000,1.77600000,0.59200000,-0.59200000,0.59200000,0.00000000,0.00000000
2001-12-07 01:00:00,3.00000000,0.00000000,energyplus_epw,0.00000000,1.80000000,0.60000000,-0.60000000,0.60000000,0.00000000,0.00000000
2001-12-07 02:00:00,2.90000000,0.00000000,energyplus_epw,0.00000000,1.81200000,0.60400000,-0.60400000,0.60400000,0.00000000,0.00000000
2001-12-07 03:00:00,2.70000000,0.00000000,energyplus_epw,0.00000000,1.83600000,0.61200000,-0.61200000,0.61200000,0.00000000,0.00000000
2001-12-07 04:00:00,2.50000000,0.00000000,energyplus_epw,0.00000000,1.86000000,0.62000000,-0.62000000,0.62000000,0.00000000,0.00000000
2001-12-07 05:00:00,2.30000000,0.00000000,energyplus_epw,0.00000000,1.88400000,0.62800000,-0.62800000,0.62800000,0.00000000,0.00000000
2001-12-07 06:00:00,2.30000000,0.00000000,energyplus_epw,0.00000000,1.88400000,0.62800000,-0.62800000,0.62800000,0.00000000,0.00000000
2001-12-07 07:00:00,2.20000000,35.00000000,energyplus_epw,0.18900000,1.89600000,0.63200000,-0.44300000,0.44300000,0.00000000,0.18900000
2001-12-07 08:00:00,2.60000000,121.00000000,energyplus_epw,0.65340000,1.84800000,0.61600000,0.03740000,0.00000000,0.03740000,0.61600000
2001-12-07 09:00:00,3.20000000,204.00000000,energyplus_epw,1.10160000,1.77600000,0.59200000,0.50960000,0.00000000,0.50960000,0.59200000
2001-12-07 10:00:00,4.50000000,266.00000000,energyplus_epw,1.43640000,1.62000000,0.54000000,0.89640000,0.00000000,0.89640000,0.54000000
2001-12-07 11:00:00,5.70000000,294.00000000,energyplus_epw,1.58760000,1.47600000,0.49200000,1.09560000,0.00000000,1.09560000,0.49200000
2001-12-07 12:00:00,6.50000000,282.00000000,energyplus_epw,1.52280000,1.38000000,0.46000000,1.06280000,0.00000000,1.06280000,0.46000000
2001-12-07 13:00:00,7.20000000,234.00000000,energyplus_epw,1.26360000,1.29600000,0.43200000,0.83160000,0.00000000,0.83160000,0.43200000
2001-12-07 14:00:00,7.20000000,160.00000000,energyplus_epw,0.86400000,1.29600000,0.43200000,0.43200000,0.00000000,0.43200000,0.43200000
2001-12-07 15:00:00,7.00000000,76.00000000,energyplus_epw,0.41040000,1.32000000,0.44000000,-0.02960000,0.02960000,0.00000000,0.41040000
2001-12-07 16:00:00,5.50000000,0.00000000,energyplus_epw,0.00000000,1.50000000,0.50000000,-0.50000000,0.50000000,0.00000000,0.00000000
2001-12-07 17:00:00,4.20000000,0.00000000,energyplus_epw,0.00000000,1.65600000,0.55200000,-0.55200000,0.55200000,0.00000000,0.00000000
2001-12-07 18:00:00,3.20000000,0.00000000,energyplus_epw,0.00000000,1.77600000,0.59200000,-0.59200000,0.59200000,0.00000000,0.00000000
2001-12-07 19:00:00,2.50000000,0.00000000,energyplus_epw,0.00000000,1.86000000,0.62000000,-0.62000000,0.62000000,0.00000000,0.00000000
2001-12-07 20:00:00,1.80000000,0.00000000,energyplus_epw,0.00000000,1.94400000,0.64800000,-0.64800000,0.64800000,0.00000000,0.00000000
2001-12-07 21:00:00,1.10000000,0.00000000,energyplus_epw,0.00000000,2.02800000,0.67600000,-0.67600000,0.67600000,0.00000000,0.00000000
2001-12-07 22:00:00,0.40000000,0.00000000,energyplus_epw,0.00000000,2.11200000,0.70400000,-0.70400000,0.70400000,0.00000000,0.00000000
2001-12-07 23:00:00,-0.20000000,0.00000000,energyplus_epw,0.00000000,2.18400000,0.72800000,-0.72800000,0.72800000,0.00000000,0.00000000
2001-12-08 00:00:00,-0.80000000,0.00000000,energyplus_epw,0.00000000,2.25600000,0.75200000,-0.75200000,0.75200000,0.00000000,0.00000000
2001-12-08 01:00:00,-1.10000000,0.00000000,energyplus_epw,0.00000000,2.29200000,0.76400000,-0.76400000,0.76400000,0.00000000,0.00000000
2001-12-08 02:00:00,-1.60000000,0.00000000,energyplus_epw,0.00000000,2.35200000,0.78400000,-0.78400000,0.78400000,0.00000000,0.00000000
2001-12-08 03:00:00,-2.00000000,0.00000000,energyplus_epw,0.00000000,2.40000000,0.80000000,-0.80000000,0.80000000,0.00000000,0.00000000
2001-12-08 04:00:00,-2.50000000,0.00000000,energyplus_epw,0.00000000,2.46000000,0.82000000,-0.82000000,0.82000000,0.00000000,0.00000000
2001-12-08 05:00:00,-2.70000000,0.00000000,energyplus_epw,0.00000000,2.48400000,0.82800000,-0.82800000,0.82800000,0.00000000,0.00000000
2001-12-08 06:00:00,-2.70000000,0.00000000,energyplus_epw,0.00000000,2.48400000,0.82800000,-0.82800000,0.82800000,0.00000000,0.00000000
2001-12-08 07:00:00,-2.30000000,34.00000000,energyplus_epw,0.18360000,2.43600000,0.81200000,-0.62840000,0.62840000,0.00000000,0.18360000
2001-12-08 08:00:00,-1.80000000,120.00000000,energyplus_epw,0.64800000,2.37600000,0.79200000,-0.14400000,0.14400000,0.00000000,0.64800000
2001-12-08 09:00:00,-0.80000000,203.00000000,energyplus_epw,1.09620000,2.25600000,0.75200000,0.34420000,0.00000000,0.34420000,0.75200000
2001-12-08 10:00:00,1.10000000,265.00000000,energyplus_epw,1.43100000,2.02800000,0.67600000,0.75500000,0.00000000,0.75500000,0.67600000
2001-12-08 11:00:00,2.90000000,293.00000000,energyplus_epw,1.58220000,1.81200000,0.60400000,0.97820000,0.00000000,0.97820000,0.60400000
2001-12-08 12:00:00,4.20000000,282.00000000,energyplus_epw,1.52280000,1.65600000,0.55200000,0.97080000,0.00000000,0.97080000,0.55200000
2001-12-08 13:00:00,5.00000000,233.00000000,energyplus_epw,1.25820000,1.56000000,0.52000000,0.73820000,0.00000000,0.73820000,0.52000000
2001-12-08 14:00:00,5.50000000,159.00000000,energyplus_epw,0.85860000,1.50000000,0.50000000,0.35860000,0.00000000,0.35860000,0.50000000
2001-12-08 15:00:00,5.70000000,76.00000000,energyplus_epw,0.41040000,1.47600000,0.49200000,-0.08160000,0.08160000,0.00000000,0.41040000
2001-12-08 16:00:00,5.20000000,0.00000000,energyplus_epw,0.00000000,1.53600000,0.51200000,-0.51200000,0.51200000,0.00000000,0.00000000
2001-12-08 17:00:00,4.40000000,0.00000000,energyplus_epw,0.00000000,1.63200000,0.54400000,-0.54400000,0.54400000,0.00000000,0.00000000
2001-12-08 18:00:00,3.60000000,0.00000000,energyplus_epw,0.00000000,1.72800000,0.57600000,-0.57600000,0.57600000,0.00000000,0.00000000
2001-12-08 19:00:00,2.10000000,0.00000000,energyplus_epw,0.00000000,1.90800000,0.63600000,-0.63600000,0.63600000,0.00000000,0.00000000
2001-12-08 20:00:00,0.90000000,0.00000000,energyplus_epw,0.00000000,2.05200000,0.68400000,-0.68400000,0.68400000,0.00000000,0.00000000
2001-12-08 21:00:00,0.00000000,0.00000000,energyplus_epw,0.00000000,2.16000000,0.72000000,-0.72000000,0.72000000,0.00000000,0.00000000
2001-12-08 22:00:00,-0.30000000,0.00000000,energyplus_epw,0.00000000,2.19600000,0.73200000,-0.73200000,0.73200000,0.00000000,0.00000000
2001-12-08 23:00:00,-0.60000000,0.00000000,energyplus_epw,0.00000000,2.23200000,0.74400000,-0.74400000,0.74400000,0.00000000,0.00000000
2001-12-09 00:00:00,-1.00000000,0.00000000,energyplus_epw,0.00000000,2.28000000,0.76000000,-0.76000000,0.76000000,0.00000000,0.00000000
2001-12-09 01:00:00,-1.10000000,0.00000000,energyplus_epw,0.00000000,2.29200000,0.76400000,-0.76400000,0.76400000,0.00000000,0.00000000
2001-12-09 02:00:00,-1.30000000,0.00000000,energyplus_epw,0.00000000,2.31600000,0.77200000,-0.77200000,0.77200000,0.00000000,0.00000000
2001-12-09 03:00:00,-1.80000000,0.00000000,energyplus_epw,0.00000000,2.37600000,0.79200000,-0.79200000,0.79200000,0.00000000,0.00000000
2001-12-09 04:00:00,-2.70000000,0.00000000,energyplus_epw,0.00000000,2.48400000,0.82800000,-0.82800000,0.82800000,0.00000000,0.00000000
2001-12-09 05:00:00,-3.20000000,0.00000000,energyplus_epw,0.00000000,2.54400000,0.84800000,-0.84800000,0.84800000,0.00000000,0.00000000
2001-12-09 06:00:00,-3.30000000,0.00000000,energyplus_epw,0.00000000,2.55600000,0.85200000,-0.85200000,0.85200000,0.00000000,0.00000000
2001-12-09 07:00:00,-2.70000000,33.00000000,energyplus_epw,0.17820000,2.48400000,0.82800000,-0.64980000,0.64980000,0.00000000,0.17820000
2001-12-09 08:00:00,-2.00000000,119.00000000,energyplus_epw,0.64260000,2.40000000,0.80000000,-0.15740000,0.15740000,0.00000000,0.64260000
2001-12-09 09:00:00,-1.10000000,201.00000000,energyplus_epw,1.08540000,2.29200000,0.76400000,0.32140000,0.00000000,0.32140000,0.76400000
2001-12-09 10:00:00,0.10000000,264.00000000,energyplus_epw,1.42560000,2.14800000,0.71600000,0.70960000,0.00000000,0.70960000,0.71600000
2001-12-09 11:00:00,1.10000000,292.00000000,energyplus_epw,1.57680000,2.02800000,0.67600000,0.90080000,0.00000000,0.90080000,0.67600000
2001-12-09 12:00:00,2.00000000,281.00000000,energyplus_epw,1.51740000,1.92000000,0.64000000,0.87740000,0.00000000,0.87740000,0.64000000
2001-12-09 13:00:00,2.30000000,233.00000000,energyplus_epw,1.25820000,1.88400000,0.62800000,0.63020000,0.00000000,0.63020000,0.62800000
2001-12-09 14:00:00,2.70000000,159.00000000,energyplus_epw,0.85860000,1.83600000,0.61200000,0.24660000,0.00000000,0.24660000,0.61200000
2001-12-09 15:00:00,2.70000000,76.00000000,energyplus_epw,0.41040000,1.83600000,0.61200000,-0.20160000,0.20160000,0.00000000,0.41040000
2001-12-09 16:00:00,2.30000000,0.00000000,energyplus_epw,0.00000000,1.88400000,0.62800000,-0.62800000,0.62800000,0.00000000,0.00000000
2001-12-09 17:00:00,2.00000000,0.00000000,energyplus_epw,0.00000000,1.92000000,0.64000000,-0.64000000,0.64000000,0.00000000,0.00000000
2001-12-09 18:00:00,1.60000000,0.00000000,energyplus_epw,0.00000000,1.96800000,0.65600000,-0.65600000,0.65600000,0.00000000,0.00000000
2001-12-09 19:00:00,1.00000000,0.00000000,energyplus_epw,0.00000000,2.04000000,0.68000000,-0.68000000,0.68000000,0.00000000,0.00000000
2001-12-09 20:00:00,0.50000000,0.00000000,energyplus_epw,0.00000000,2.10000000,0.70000000,-0.70000000,0.70000000,0.00000000,0.00000000
2001-12-09 21:00:00,0.00000000,0.00000000,energyplus_epw,0.00000000,2.16000000,0.72000000,-0.72000000,0.72000000,0.00000000,0.00000000
2001-12-09 22:00:00,-0.60000000,0.00000000,energyplus_epw,0.00000000,2.23200000,0.74400000,-0.74400000,0.74400000,0.00000000,0.00000000
2001-12-09 23:00:00,-1.10000000,0.00000000,energyplus_epw,0.00000000,2.29200000,0.76400000,-0.76400000,0.76400000,0.00000000,0.00000000
2001-12-10 00:00:00,-1.80000000,0.00000000,energyplus_epw,0.00000000,2.37600000,0.79200000,-0.79200000,0.79200000,0.00000000,0.00000000
2001-12-10 01:00:00,-2.10000000,0.00000000,energyplus_epw,0.00000000,2.41200000,0.80400000,-0.80400000,0.80400000,0.00000000,0.00000000
2001-12-10 02:00:00,-2.50000000,0.00000000,energyplus_epw,0.00000000,2.46000000,0.82000000,-0.82000000,0.82000000,0.00000000,0.00000000
2001-12-10 03:00:00,-2.70000000,0.00000000,energyplus_epw,0.00000000,2.48400000,0.82800000,-0.82800000,0.82800000,0.00000000,0.00000000
2001-12-10 04:00:00,-3.00000000,0.00000000,energyplus_epw,0.00000000,2.52000000,0.84000000,-0.84000000,0.84000000,0.00000000,0.00000000
2001-12-10 05:00:00,-3.20000000,0.00000000,energyplus_epw,0.00000000,2.54400000,0.84800000,-0.84800000,0.84800000,0.00000000,0.00000000
2001-12-10 06:00:00,-3.20000000,0.00000000,energyplus_epw,0.00000000,2.54400000,0.84800000,-0.84800000,0.84800000,0.00000000,0.00000000
2001-12-10 07:00:00,-3.00000000,32.00000000,energyplus_epw,0.17280000,2.52000000,0.84000000,-0.66720000,0.66720000,0.00000000,0.17280000
2001-12-10 08:00:00,-2.60000000,117.00000000,energyplus_epw,0.63180000,2.47200000,0.82400000,-0.19220000,0.19220000,0.00000000,0.63180000
2001-12-10 09:00:00,-2.20000000,200.00000000,energyplus_epw,1.08000000,2.42400000,0.80800000,0.27200000,0.00000000,0.27200000,0.80800000
2001-12-10 10:00:00,-1.30000000,263.00000000,energyplus_epw,1.42020000,2.31600000,0.77200000,0.64820000,0.00000000,0.64820000,0.77200000
2001-12-10 11:00:00,-0.50000000,291.00000000,energyplus_epw,1.57140000,2.22000000,0.74000000,0.83140000,0.00000000,0.83140000,0.74000000
2001-12-10 12:00:00,0.20000000,280.00000000,energyplus_epw,1.51200000,2.13600000,0.71200000,0.80000000,0.00000000,0.80000000,0.71200000
2001-12-10 13:00:00,1.10000000,232.00000000,energyplus_epw,1.25280000,2.02800000,0.67600000,0.57680000,0.00000000,0.57680000,0.67600000
2001-12-10 14:00:00,1.60000000,159.00000000,energyplus_epw,0.85860000,1.96800000,0.65600000,0.20260000,0.00000000,0.20260000,0.65600000
2001-12-10 15:00:00,1.80000000,76.00000000,energyplus_epw,0.41040000,1.94400000,0.64800000,-0.23760000,0.23760000,0.00000000,0.41040000
2001-12-10 16:00:00,0.80000000,0.00000000,energyplus_epw,0.00000000,2.06400000,0.68800000,-0.68800000,0.68800000,0.00000000,0.00000000
2001-12-10 17:00:00,0.10000000,0.00000000,energyplus_epw,0.00000000,2.14800000,0.71600000,-0.71600000,0.71600000,0.00000000,0.00000000
2001-12-10 18:00:00,-0.40000000,0.00000000,energyplus_epw,0.00000000,2.20800000,0.73600000,-0.73600000,0.73600000,0.00000000,0.00000000
2001-12-10 19:00:00,-0.40000000,0.00000000,energyplus_epw,0.00000000,2.20800000,0.73600000,-0.73600000,0.73600000,0.00000000,0.00000000
2001-12-10 20:00:00,-0.60000000,0.00000000,energyplus_epw,0.00000000,2.23200000,0.74400000,-0.74400000,0.74400000,0.00000000,0.00000000
2001-12-10 21:00:00,-1.00000000,0.00000000,energyplus_epw,0.00000000,2.28000000,0.76000000,-0.76000000,0.76000000,0.00000000,0.00000000
2001-12-10 22:00:00,-1.80000000,0.00000000,energyplus_epw,0.00000000,2.37600000,0.79200000,-0.79200000,0.79200000,0.00000000,0.00000000
2001-12-10 23:00:00,-2.50000000,0.00000000,energyplus_epw,0.00000000,2.46000000,0.82000000,-0.82000000,0.82000000,0.00000000,0.00000000
2001-12-11 00:00:00,-3.00000000,0.00000000,energyplus_epw,0.00000000,2.52000000,0.84000000,-0.84000000,0.84000000,0.00000000,0.00000000
2001-12-11 01:00:00,-3.10000000,0.00000000,energyplus_epw,0.00000000,2.53200000,0.84400000,-0.84400000,0.84400000,0.00000000,0.00000000
2001-12-11 02:00:00,-3.10000000,0.00000000,energyplus_epw,0.00000000,2.53200000,0.84400000,-0.84400000,0.84400000,0.00000000,0.00000000
2001-12-11 03:00:00,-3.00000000,0.00000000,energyplus_epw,0.00000000,2.52000000,0.84000000,-0.84000000,0.84000000,0.00000000,0.00000000
2001-12-11 04:00:00,-2.30000000,0.00000000,energyplus_epw,0.00000000,2.43600000,0.81200000,-0.81200000,0.81200000,0.00000000,0.00000000
2001-12-11 05:00:00,-1.90000000,0.00000000,energyplus_epw,0.00000000,2.38800000,0.79600000,-0.79600000,0.79600000,0.00000000,0.00000000
2001-12-11 06:00:00,-1.60000000,0.00000000,energyplus_epw,0.00000000,2.35200000,0.78400000,-0.78400000,0.78400000,0.00000000,0.00000000
2001-12-11 07:00:00,-1.90000000,31.00000000,energyplus_epw,0.16740000,2.38800000,0.79600000,-0.62860000,0.62860000,0.00000000,0.16740000
2001-12-11 08:00:00,-1.70000000,116.00000000,energyplus_epw,0.62640000,2.36400000,0.78800000,-0.16160000,0.16160000,0.00000000,0.62640000
2001-12-11 09:00:00,-1.10000000,199.00000000,energyplus_epw,1.07460000,2.29200000,0.76400000,0.31060000,0.00000000,0.31060000,0.76400000
2001-12-11 10:00:00,0.50000000,262.00000000,energyplus_epw,1.41480000,2.10000000,0.70000000,0.71480000,0.00000000,0.71480000,0.70000000
2001-12-11 11:00:00,2.00000000,290.00000000,energyplus_epw,1.56600000,1.92000000,0.64000000,0.92600000,0.00000000,0.92600000,0.64000000
2001-12-11 12:00:00,3.20000000,280.00000000,energyplus_epw,1.51200000,1.77600000,0.59200000,0.92000000,0.00000000,0.92000000,0.59200000
2001-12-11 13:00:00,4.20000000,232.00000000,energyplus_epw,1.25280000,1.65600000,0.55200000,0.70080000,0.00000000,0.70080000,0.55200000
2001-12-11 14:00:00,4.90000000,159.00000000,energyplus_epw,0.85860000,1.57200000,0.52400000,0.33460000,0.00000000,0.33460000,0.52400000
2001-12-11 15:00:00,5.00000000,76.00000000,energyplus_epw,0.41040000,1.56000000,0.52000000,-0.10960000,0.10960000,0.00000000,0.41040000
2001-12-11 16:00:00,3.70000000,0.00000000,energyplus_epw,0.00000000,1.71600000,0.57200000,-0.57200000,0.57200000,0.00000000,0.00000000
2001-12-11 17:00:00,2.60000000,0.00000000,energyplus_epw,0.00000000,1.84800000,0.61600000,-0.61600000,0.61600000,0.00000000,0.00000000
2001-12-11 18:00:00,1.80000000,0.00000000,energyplus_epw,0.00000000,1.94400000,0.64800000,-0.64800000,0.64800000,0.00000000,0.00000000
2001-12-11 19:00:00,1.30000000,0.00000000,energyplus_epw,0.00000000,2.00400000,0.66800000,-0.66800000,0.66800000,0.00000000,0.00000000
2001-12-11 20:00:00,0.80000000,0.00000000,energyplus_epw,0.00000000,2.06400000,0.68800000,-0.68800000,0.68800000,0.00000000,0.00000000
2001-12-11 21:00:00,0.40000000,0.00000000,energyplus_epw,0.00000000,2.11200000,0.70400000,-0.70400000,0.70400000,0.00000000,0.00000000
2001-12-11 22:00:00,-0.20000000,0.00000000,energyplus_epw,0.00000000,2.18400000,0.72800000,-0.72800000,0.72800000,0.00000000,0.00000000
2001-12-11 23:00:00,-0.60000000,0.00000000,energyplus_epw,0.00000000,2.23200000,0.74400000,-0.74400000,0.74400000,0.00000000,0.00000000
2001-12-12 00:00:00,-1.00000000,0.00000000,energyplus_epw,0.00000000,2.28000000,0.76000000,-0.76000000,0.76000000,0.00000000,0.00000000
2001-12-12 01:00:00,-1.10000000,0.00000000,energyplus_epw,0.00000000,2.29200000,0.76400000,-0.76400000,0.76400000,0.00000000,0.00000000
2001-12-12 02:00:00,-1.10000000,0.00000000,energyplus_epw,0.00000000,2.29200000,0.76400000,-0.76400000,0.76400000,0.00000000,0.00000000
2001-12-12 03:00:00,-1.10000000,0.00000000,energyplus_epw,0.00000000,2.29200000,0.76400000,-0.76400000,0.76400000,0.00000000,0.00000000
2001-12-12 04:00:00,-1.10000000,0.00000000,energyplus_epw,0.00000000,2.29200000,0.76400000,-0.76400000,0.76400000,0.00000000,0.00000000
2001-12-12 05:00:00,-1.00000000,0.00000000,energyplus_epw,0.00000000,2.28000000,0.76000000,-0.76000000,0.76000000,0.00000000,0.00000000
2001-12-12 06:00:00,-1.00000000,0.00000000,energyplus_epw,0.00000000,2.28000000,0.76000000,-0.76000000,0.76000000,0.00000000,0.00000000
2001-12-12 07:00:00,-1.10000000,30.00000000,energyplus_epw,0.16200000,2.29200000,0.76400000,-0.60200000,0.60200000,0.00000000,0.16200000
2001-12-12 08:00:00,-1.10000000,115.00000000,energyplus_epw,0.62100000,2.29200000,0.76400000,-0.14300000,0.14300000,0.00000000,0.62100000
